Cleopatra's Daughter,Michelle Moran,2009
Twilight Eyes,Dean Koontz,1984
Lover Unbound,J.R. Ward,2007
The Namesake,Jhumpa Lahiri,2003
Pardonable Lies,Jacqueline Winspear,2005
The Summer I Turned Pretty,Jenny Han,2009
The Testament,John Grisham,1999
The Magic of Recluce,L.E. Modesitt Jr.,1991
The Year of Fog,Michelle Richmond,2006
Archangel's Blade,Nalini Singh,2011
SilverFin,Charlie Higson,2005
Lothaire,Kresley Cole,2012
Watership Down,Richard Adams,1972
"Crank (Crank, #1)",Ellen Hopkins,2004
The Wounded Land,Stephen R. Donaldson,1979
Anne of Green Gables,L.M. Montgomery,1908
The Eternity Code,Eoin Colfer,2003
Key of Knowledge,Nora Roberts,2003
Lily and the Octopus,Steven  Rowley,2016
"Rich Man, Poor Man",Irwin Shaw,1969
The Great Book of Amber,Roger Zelazny,1999
Love You More,Lisa Gardner,2011
Acceptance,Jeff VanderMeer,2014
Birthright,Nora Roberts,2003
Open City,Teju Cole,2011
Roses,Leila Meacham,2010
The Complete Works,William Shakespeare,1623
Best Kept Secret,Jeffrey Archer,2013
The Lions of Lucerne,Brad Thor,2002
The Magician King,Lev Grossman,2011
One Week Girlfriend,Monica  Murphy,2013
The Queen,Kiera Cass,2014
The Bitter Kingdom,Rae Carson,2013
Lucky,Alice Sebold,1999
Lucky,Jackie Collins,1985
Tiger's Quest,Colleen Houck,2011
The Simple Truth,David Baldacci,1998
A Rogue by Any Other Name,Sarah MacLean,2012
End of Watch,Stephen King,2016
La lenteur,"Milan Kundera, Linda Asher",1995
The Colorado Kid,Stephen King,2005
The Fifth Season,N.K. Jemisin,2015
'Tis: A Memoir,Frank McCourt,1999
The Gold Coast,Nelson DeMille,1990
Cruel & Unusual,Patricia Cornwell,1993
X,Sue Grafton,2015
Valley of Silence,Nora Roberts,2006
Happy Ever After,Nora Roberts,2010
The Faithful Spy,Alex Berenson,2006
Rules,Cynthia Lord,2006
Z for Zachariah,Robert C. O'Brien,1974
Chasing the Dime,Michael Connelly,2002
Naked Heat,Richard Castle,2010
The Flamethrowers,Rachel Kushner,2013
Airport,Arthur Hailey,1968
The House at Tyneford,Natasha Solomons,2011
Howards End,E.M. Forster,1910
This Boy's Life: A Memoir,Tobias Wolff,1989
Dumplin',Julie   Murphy,2015
Just One Look,Harlan Coben,2004
Temple,Matthew Reilly,1999
Plum Lucky ,Janet Evanovich,2008
The Gunslinger,Stephen King,1982
Back Spin,Harlan Coben,1997
Fallen,Karin Slaughter,2011
Zero Day,David Baldacci,2011
Revenge of the Spellmans,Lisa Lutz,2009
Gaudy Night,Dorothy L. Sayers,1935
The Passage,Justin Cronin,2010
The Exiled Queen,Cinda Williams Chima,2010
The Bookseller,Cynthia Swanson,2015
The Art of Fielding,Chad Harbach,2011
Le Roi Babar,Jean de Brunhoff,1933
Angels Fall,Nora Roberts,2006
Means of Ascent ,Robert A. Caro,1990
Shroud for a Nightingale,P.D. James,1971
The Wanderer,Robyn Carr,2013
The Last Full Measure,Jeff Shaara,1991
Unleash the Night,Sherrilyn Kenyon,2005
Sandstorm,James Rollins,2004
The 5th Wave,Rick Yancey,2013
Black 1. The Birth of Evil,Ted Dekker,2003
Kill Alex Cross,James Patterson,2011
The Rapture of Canaan,Sheri Reynolds,1995
The Client,John Grisham,1993
Pretties,Scott Westerfeld,2005
Outlander,Diana Gabaldon,1991
Sleepers,Lorenzo Carcaterra,1995
Graduation Day,Joelle Charbonneau,2014
The Private Patient,P.D. James,2008
Rise of the Evening Star,Brandon Mull,2006
The Power of Now,Eckhart Tolle,1997
A Mango-Shaped Space,Wendy Mass,2005
The Viscount Who Loved Me,Julia Quinn,2000
Angel ,L.A. Weatherly,2010
All Our Yesterdays,Cristin Terrill,2013
The Robber Bride,Margaret Atwood,1993
Born to Run,Bruce Springsteen,2016
"Look Homeward, Angel",Thomas Wolfe,1929
Heartsick,Chelsea Cain,2007
My Life,Bill Clinton,2004
Bee Season,Myla Goldberg,2000
Generation Kill,Evan Wright,2004
Innocence,Dean Koontz,2013
The Peach Keeper ,Sarah Addison Allen,2011
Shopaholic Abroad,Sophie Kinsella,2001
The Last Policeman,Ben H. Winters,2012
The Sword in the Stone,T.H. White,1938
Red Dragon,Thomas Harris,1981
Tigers in Red Weather,Liza Klaussmann,2012
Mean Streak,Sandra Brown,2014
Delicious!,Ruth Reichl,2014
Lost in a Good Book,Jasper Fforde,2002
Magic Rises,Ilona Andrews,2013
Daddy's Little Girl,Mary Higgins Clark,2002
Heir to the Empire,Timothy Zahn,1991
MacRieve,Kresley Cole,2013
SantaLand Diaries,David Sedaris,1998
Where Rainbows End,Cecelia Ahern,2004
Ice Hunt,James Rollins,2003
Birdman,Mo Hayder,1999
Sweet Tooth,Ian McEwan,2012
Misguided Angel,Melissa de la Cruz,2010
The Uplift War,David Brin,1987
Sir Thursday,Garth Nix,2006
Big Brother,Lionel Shriver,2013
The Diamond Throne,David Eddings,1989
"Bright Lights, Big City",Jay McInerney,1984
The Dark Half,Stephen King,1989
Everbound,Brodi Ashton,2013
Legally Blonde,Amanda Brown,2001
The Orenda,Joseph Boyden,2013
Silence,Natasha Preston,2012
Howl's Moving Castle,Diana Wynne Jones,1986
Reservation Blues,Sherman Alexie,1995
Elantris,Brandon Sanderson,2005
Cujo,Stephen King,1981
The Beast,J.R. Ward,2016
The Dark Tower,Stephen King,2004
The Monstrumologist,Rick Yancey,2009
Remember Me?,Sophie Kinsella,2008
We Are Water,Wally Lamb,2013
Hope to Die,James Patterson,2014
The Edge of Always,J.A. Redmerski,2013
Black Dawn,Rachel Caine,2012
Die Traumdeutung,Sigmund Freud,1899
Slade House,David Mitchell,2015
The Color Purple,Alice Walker,1982
Aftermath,Chuck Wendig,2015
Starters,Lissa Price,2012
Assassin's Apprentice,Robin Hobb,1995
Annihilation,Jeff VanderMeer,2014
Green Mars,Kim Stanley Robinson,1994
Book of Shadows,Cate Tiernan,2001
Tai-Pan,James Clavell,1966
Succulent Wild Woman,S.A.R.K.,1997
Shotgun Lovesongs,Nickolas Butler,2014
Seven Up,Janet Evanovich,2001
Silken Prey,John Sandford,2013
Mutant Message Down Under,Marlo Morgan,1990
The Dark Highlander,Karen Marie Moning,2002
Five Go to Smuggler's Top,Enid Blyton,1942
The Joy Luck Club,Amy Tan,1989
The Matlock Paper,Robert Ludlum,1973
Feed,M.T. Anderson,2002
The Illearth War,Stephen R. Donaldson,1977
I Am Number Four,Pittacus Lore,2010
Not My Daughter,Barbara Delinsky,2009
Doctors,Erich Segal,1988
Panic,Lauren Oliver,2014
All He Ever Wanted,Anita Shreve,2003
Black List,Brad Thor,2012
Story of a Girl,Sara Zarr,2007
Terrier,Tamora Pierce,2006
Franny and Zooey,J.D. Salinger,1961
September,Rosamunde Pilcher,1990
Mister Pip,Lloyd Jones,2006
xxxHOLiC #1,"CLAMP, William Flanagan",2003
Magic's Promise,Mercedes Lackey,1990
Hell's Angels,Hunter S. Thompson,1966
Wizard at Large ,Terry Brooks,1987
The Lions of Little Rock,Kristin Levine,2012
Horus Rising,Dan Abnett,2006
Hallucinations,Oliver Sacks,1995
The Castle of Llyr,Lloyd Alexander,1966
Dreamless,Josephine Angelini,2012
The Book of Life,Deborah Harkness,2014
Two-Way Street,Lauren Barnholdt,2007
The Little Friend,Donna Tartt,2002
The Sword of Summer,Rick Riordan,2015
The Secret River,Kate Grenville,2005
The Art of Travel,Alain de Botton,2002
The Invisible Library,Genevieve Cogman,2015
The Blessing Way,Tony Hillerman,1970
Daring to Dream,Nora Roberts,1996
Laskar Pelangi,Andrea Hirata,2005
Best Friends Forever,Jennifer Weiner,2009
Tower Lord,Anthony  Ryan,2014
Salvage the Bones,Jesmyn Ward,2010
Don't Look Back,Jennifer L. Armentrout,2014
The Gargoyle,Andrew Davidson,2008
Karin,Yuna Kagesaki,2003
The Water-Method Man,John Irving,1972
The Damnation Game,Clive Barker,1985
Shadow Puppets,Orson Scott Card,2002
Brida,"Paulo Coelho, Montserrat Mira",1990
Priestess of the White,Trudi Canavan,2005
Flawless,Sara Shepard,2007
How to Be Good,Nick Hornby,2001
State Of The Union,Brad Thor,2004
A Clockwork Orange,Anthony Burgess,1962
Last Orders,Graham Swift,1996
Sins & Needles,Karina Halle,2013
The Dragon Heir,Cinda Williams Chima,2008
Change of Heart,Jodi Picoult,2008
Hounded,Kevin Hearne,2011
The Pleasure of My Company,Steve Martin,2003
Magic Burns,Ilona Andrews,2008
Shards of Honor,Lois McMaster Bujold,1986
The Cold Dish,Craig Johnson,2004
Shadowland,Alyson Noel,2009
Deep Fathom,James Rollins,2001
Hearts in Atlantis,Stephen King,1999
The Island,Victoria Hislop,2005
"I, Elizabeth",Rosalind Miles,1992
Astonish Me,Maggie Shipstead,2014
Duck On A Bike,David Shannon,2002
"Darkness, Be My Friend",John Marsden,1996
Mattimeo,Brian Jacques,1990
Hark! A Vagrant,Kate Beaton,2011
When You Reach Me,Rebecca Stead,2009
Bagombo Snuff Box,Kurt Vonnegut Jr.,1999
Leviathan,Scott Westerfeld,2009
Crescendo,Becca Fitzpatrick,2010
The Red Queen,Philippa Gregory,2010
NOS4A2,Joe Hill,2013
Shadow of the Hegemon,Orson Scott Card,2000
Keep Quiet,Lisa Scottoline,2014
Sisterhood Everlasting,Ann Brashares,2011
Leviathan,Paul Auster,1992
Pyramids,Terry Pratchett,1989
World After,Susan Ee,2013
Time and Again,Jack Finney,1970
Something Blue,Emily Giffin,2005
Epic Fail,Claire LaZebnik,2011
The Gathering,Kelley Armstrong,2011
The Darkest Pleasure,Gena Showalter,2008
The Story of My Life,Helen Keller,1902
The Imperfectionists,Tom Rachman,2010
Shadowfever,Karen Marie Moning,2011
Very Valentine,Adriana Trigiani,2009
Why Not Me?,Mindy Kaling,2015
A Wrinkle in Time,Madeleine L'Engle,1962
The Revenant,Michael Punke,2002
Strangers on a Train,Patricia Highsmith,1950
The Ice Queen,Alice Hoffman,2005
Faking It ,Jennifer Crusie,2002
The People of Sparks,Jeanne DuPrau,2004
Food Rules,Michael Pollan,2008
Promises in Death,J.D. Robb,2009
Kane and Abel,Jeffrey Archer,1979
Dark Desires After Dusk,Kresley Cole,2008
Wolf Hall,Hilary Mantel,2009
Real,Katy Evans,2013
Euphoria,Lily King,2014
Indelible,Karin Slaughter,2004
Yu Yu Hakusho,Yoshihiro Togashi,1990
Dreamfever,Karen Marie Moning,2009
Tigana,Guy Gavriel Kay,1990
The Burning Land,Bernard Cornwell,2009
Storm Glass,Maria V. Snyder,2009
The Death Cure,James Dashner,2011
Rejoice,"Karen Kingsbury, Gary Smalley",2004
Before I Die,Jenny Downham,2007
The Iron Daughter,Julie Kagawa,2010
W is for Wasted,Sue Grafton,2013
Dark Places,Gillian Flynn,2009
Strangers,Dean Koontz,1986
Ghost Town,Rachel Caine,2010
Brotherhood in Death,J.D. Robb,2016
Ash,Malinda Lo,2009
Firestar's Quest,Erin Hunter,2007
The Fifth Witness,Michael Connelly,2011
The Cider House Rules,John Irving,1985
Gabriel's redemption,Sylvain Reynard,2013
Prized,Caragh M. O'Brien,2011
Buried Prey,John Sandford,2011
The Witching Hour,Anne Rice,1990
And the Shofar Blew,Francine Rivers,2003
Wicked Business,Janet Evanovich,2012
How We Are Hungry,Dave Eggers,2005
The World Without Us,Alan Weisman,2007
Four to Score ,Janet Evanovich,1998
Field of Dishonor,David Weber,1994
Emotional Intelligence,Daniel Goleman,1995
The Confessor,Daniel Silva,2003
Off to Be the Wizard,Scott  Meyer,2013
The Raw Shark Texts,Steven Hall,2007
The Throne of Fire,Rick Riordan,2011
The Snowman,Raymond Briggs,1978
Interpreter of Maladies,Jhumpa Lahiri,1999
Deep Storm,Lincoln Child,2007
The Grey King,Susan Cooper,1975
Darker After Midnight,Lara Adrian,2012
The Last Child,John Hart,2009
Edenbrooke,Julianne Donaldson,2012
Grave Dance,Kalayna Price,2011
Women of the Silk,Gail Tsukiyama,1991
The Scarlet Thread ,Francine Rivers,1995
A Bridge Too Far,Cornelius Ryan,1974
Gone Tomorrow,Lee Child,2009
Blackout,Mira Grant,2012
Island,Aldous Huxley,1962
Rendezvous with Rama,Arthur C. Clarke,1973
Wallbanger,Alice Clayton,2012
The Jesus I Never Knew,Philip Yancey,1995
Blood Memory,Greg Iles,2005
Lonesome Dove,Larry McMurtry,1985
Duma Key,Stephen King,2008
The Virgin Blue,Tracy Chevalier,1997
Danny and the Dinosaur,Syd Hoff,1958
Paint It Black,Janet Fitch,2006
Paula,Isabel Allende,1994
Seabiscuit,Laura Hillenbrand,1999
The Twits,"Roald Dahl, Quentin Blake",1980
Eating the Dinosaur,Chuck Klosterman,2009
Moonraker,Ian Fleming,1955
Destined,"P.C. Cast, Kristin Cast",2011
Saturday,Ian McEwan,2005
Making Money,Terry Pratchett,2007
Me Talk Pretty One Day,David Sedaris,2000
More Than Human,Theodore Sturgeon,1953
Stone of Farewell,Tad Williams,1990
The Rosie Project,Graeme Simsion,2013
The Confusion,Neal Stephenson,2004
Interview with the Vampire,Anne Rice,1976
Invisible Man,Ralph Ellison,1952
A Wanted Man,"Lee Child, Dick Hill",2012
H.M.S. Surprise ,Patrick O'Brian,1973
Cane River,Lalita Tademy,2001
A Wolf at the Table,Augusten Burroughs,2008
The Magic Faraway Tree,Enid Blyton,1943
Desert Solitaire,Edward Abbey,1968
Faking It,Cora Carmack,2013
Two Boys Kissing,David Levithan,2013
Annabel,Lauren Oliver,2012
The Emperor's Children,Claire Messud,2006
The Dream Hunter,Sherrilyn Kenyon,2007
Castle Roogna,Piers Anthony,1979
Blood of the Fold,Terry Goodkind,1996
Goddess Interrupted,Aimee Carter,2012
Playing with Fire,Derek Landy,2008
United We Spy,Ally Carter,2013
Native Son ,Richard Wright,1940
The Monk,Matthew      Lewis,1796
At Bertram's Hotel,Agatha Christie,1965
Gang Leader for a Day,Sudhir Venkatesh,2008
The Chamber,John Grisham,1994
Impulse,Ellen Hopkins,2007
A Stranger in the Mirror,Sidney Sheldon,1976
Mostly Harmless,Douglas Adams,1992
Gabriel's Rapture,Sylvain Reynard,2012
Robots and Empire,Isaac Asimov,1985
Pygmalion,George Bernard Shaw,1912
Clara and Mr. Tiffany,Susan Vreeland,2010
The Girls,Emma Cline,2016
The Farthest Shore,Ursula K. Le Guin,1972
The Other Hand,Chris Cleave,2008
The Winner's Crime,Marie Rutkoski,2015
"Good Night, Gorilla",Peggy Rathmann,1994
The Crossing Places,Elly Griffiths,2009
The Vampire Lestat,Anne Rice,1985
Leaves of Grass,Walt Whitman,1855
Easy,Tammara Webber,2012
If Tomorrow Comes,Sidney Sheldon,1985
Live To Tell,Lisa Gardner,2010
Travel Team,Mike Lupica,2004
The Calling,Kelley Armstrong,2012
Pandora,Anne Rice,1998
The Keep,Jennifer Egan,2006
Chronicles: Volume One,Bob Dylan,2004
Roller Girl,Victoria Jamieson,2015
Chapterhouse: Dune,Frank Herbert,1985
Mortality,Christopher Hitchens,2012
At First Sight,Nicholas Sparks,2004
Caliban's War,James S.A. Corey,2012
Awake at Dawn,C.C. Hunter,2011
Dexter Is Delicious,Jeff Lindsay,2010
A Lot Like Love,Julie James,2011
Huis clos,Jean-Paul Sartre,1944
Between Shades of Gray,Ruta Sepetys,2011
Bergdorf Blondes,Plum Sykes,2004
The Forever War,Joe Haldeman,1974
Son of the Shadows,Juliet Marillier,2000
Birthmarked,Caragh M. O'Brien,2010
Native Tongue,Carl Hiaasen,1991
Reamde,Neal Stephenson,2011
Black Hole,Charles Burns,1995
The Woods,Harlan Coben,2007
About a Boy,Nick Hornby,1998
The Time of My Life,Cecelia Ahern,2011
Maniac Magee,Jerry Spinelli,1990
Tehanu,Ursula K. Le Guin,1990
Number the Stars,Lois Lowry,1989
Curious George Takes a Job,H.A. Rey,1947
Falling Angels,Tracy Chevalier,2001
Demon From the Dark ,Kresley Cole,2010
The One Plus One,Jojo Moyes,2014
One Tuesday Morning,Karen Kingsbury,2003
Pretty Baby,Mary Kubica,2015
Wizard's First Rule,Terry Goodkind,1994
Wit : A Play,Margaret Edson,1995
The Sense of an Ending,Julian Barnes,2011
The Eyre Affair,Jasper Fforde,2001
Where's Spot? ,Eric Hill,1980
Hour Game,David Baldacci,2004
Light,Michael  Grant,2013
Not My Father's Son,Alan Cumming,2014
The Tenth Justice,Brad Meltzer,1997
The Hat,Jan Brett,1997
Gone Girl,Gillian Flynn,2012
Radiant Angel,Nelson DeMille,2015
Live Wire,Harlan Coben,2011
River Secrets,Shannon Hale,2006
Forrest Gump,Winston Groom,1986
Gardens of the Moon,Steven Erikson,1999
The Story of Philosophy,Will Durant,1926
Why Evolution Is True,Jerry A. Coyne,2008
Passion's Reign,Karen Harper,1983
First Term at Malory Towers,Enid Blyton,1946
Hyperion,Dan Simmons,1989
Zoe's Tale,John Scalzi,2008
Out of the Dust,Karen Hesse,1997
The Mime Order,Samantha Shannon,2015
Guardians of the West,David Eddings,1985
Sellevision,Augusten Burroughs,2000
Anya's Ghost,Vera Brosgol,2011
Shaman's Crossing,Robin Hobb,2005
The Mothers,Brit Bennett,2016
Friends and Lovers,Eric Jerome Dickey,1997
Rose in Bloom,Louisa May Alcott,1876
The Sun Is Also a Star,Nicola Yoon,2016
Hocus Pocus,Kurt Vonnegut Jr.,1990
Demonglass,Rachel Hawkins,2011
His Majesty's Dragon,Naomi Novik,2006
The Legacy,R.A. Salvatore,1992
Infected,Scott Sigler,2008
The Book of Tomorrow,Cecelia Ahern,2009
Hell House,Richard Matheson,1971
Lord of Misrule,Rachel Caine,2008
Outcast of Redwall,Brian Jacques,1995
The Dead Zone,Stephen King,1979
See Jane Score,Rachel Gibson,2003
Fly Away,Kristin Hannah,2013
Big Red,"Jim Kjelgaard, Carl Pfeuffer",1945
Serena,Ron Rash,2008
Flush,Carl Hiaasen,2005
Fugitive Pieces,Anne Michaels,1996
Blackwood Farm,Anne Rice,2002
Something Borrowed,Emily Giffin,2004
The Book of Luke,Jenny O'Connell,2007
The Tin Roof Blowdown,James Lee Burke,2007
Sleeping Murder,Agatha Christie,1976
Cruel Beauty,Rosamund Hodge,2014
A Beautiful Dark ,Jocelyn Davies,2011
The Shadowy Horses,Susanna Kearsley,1997
All the Weyrs of Pern,Anne McCaffrey,1991
Beach Music,Pat Conroy,1975
In The Afterlight,Alexandra Bracken,2014
Sea Glass,Maria V. Snyder,2009
The Inheritance of Loss,Kiran Desai,2006
Your Heart Belongs to Me,Dean Koontz,2008
A Redbird Christmas,Fannie Flagg,2004
House of Leaves,Mark Z. Danielewski,2000
Unfamiliar Fishes,Sarah Vowell,2011
The Baker's Daughter,Sarah McCoy,2012
Push,Sapphire,1996
The Garden of Eden,Ernest Hemingway,1985
City of Lost Souls,Cassandra Clare,2012
The End of Mr. Y.,Scarlett Thomas,2006
Reached,Ally Condie,2012
Monster,Walter Dean Myers,1999
Assassin's Quest,Robin Hobb,1997
Snakehead,Anthony Horowitz,2007
Emily of New Moon,L.M. Montgomery,1923
Wanted,Sara Shepard,2010
Still Alice,Lisa Genova,2007
Suicide Notes,Michael Thomas Ford,2008
Jumanji,Chris Van Allsburg,1981
Caddie Woodlawn,Carol Ryrie Brink,1935
A Separate Peace,John Knowles,1959
Beyond Reach,Karin Slaughter,2007
Fragments,Dan Wells,2013
Scorpia Rising,Anthony Horowitz,2011
The Hate U Give,Angie Thomas,2017
Rise of Empire,Michael J. Sullivan,2010
Born in Fire ,Nora Roberts,1994
I'll Walk Alone,Mary Higgins Clark,2011
Two for the Dough,Janet Evanovich,1996
The Wordy Shipmates,Sarah Vowell,2008
Holiday in Death,J.D. Robb,1998
Stray,Rachel Vincent,2007
Stormy Weather,Carl Hiaasen,1995
More Than This,Patrick Ness,2013
Evernight,Claudia Gray,2008
Domes of Fire,David Eddings,1992
A Kiss in Time,Alex Flinn,2008
Shoeless Joe,W.P. Kinsella,1982
Boy's Life,Robert McCammon,1991
Disclosure,Michael Crichton,1994
Twisted,Laurie Halse Anderson,2007
Count Zero,William Gibson,1986
The Puppet Masters,Robert A. Heinlein,1951
The Wave,"Morton Rhue, Todd Strasser",1981
The Stars Shine Down,Sidney Sheldon,1992
Silver Shadows,Richelle Mead,2014
The End of Eternity,Isaac Asimov,1955
Doubt: A Parable,John Patrick Shanley,2005
Ready or Not,Meg Cabot,2005
Let the Great World Spin,Colum McCann,2009
Empire Falls,Richard Russo,2001
Linger,Maggie Stiefvater,2010
The Last Oracle,James Rollins,2008
The Twelve,Justin Cronin,2012
A Perfect Blood,Kim Harrison,2012
Summer House,Nancy Thayer,2009
The Bellmaker,Brian Jacques,1994
Luna,Julie Anne Peters,2004
Appointment with Death,Agatha Christie,1938
Perelandra,C.S. Lewis,1943
Fragile Eternity,Melissa Marr,2009
A Vintage Affair,Isabel Wolff,2009
The Hunger Games,Suzanne Collins,2008
The Poet,Michael Connelly,1996
The First Confessor,Terry Goodkind,2012
The Hour I First Believed,Wally Lamb,2007
A Thousand Acres,Jane Smiley,1991
Pleasure Unbound,Larissa Ione,2008
Hard Luck,Jeff Kinney,2013
Darkest Mercy,Melissa Marr,2011
Rubinrot,"Kerstin Gier, Anthea Bell",2009
Kisscut,Karin Slaughter,2002
The Closers,Michael Connelly,2005
High Five,Janet Evanovich,1999
The God of Small Things,Arundhati Roy,1997
City of Fallen Angels,Cassandra Clare,2011
Identical,Ellen Hopkins,2008
City of Masks,Mary Hoffman,2002
Journals,Kurt Cobain,2002
Until Friday Night,Abbi Glines,2015
The Drawing of the Three,Stephen King,1987
Wreck This Journal,Keri Smith,2007
The Satanic Verses,Salman Rushdie,1988
The Madonnas of Leningrad,Debra Dean,2006
The Prince of Tides,Pat Conroy,1986
Orphan X,Gregg Hurwitz,2016
Life Expectancy,Dean Koontz,2004
From Dead to Worse,Charlaine Harris,2008
Fool's Assassin,Robin Hobb,2014
Talon,Julie Kagawa,2014
London: The Novel,Edward Rutherfurd,1997
Explosive Eighteen,Janet Evanovich,2011
Fine Things,Danielle Steel,1987
Obsession in Death,J.D. Robb,2015
The Lottery,Shirley Jackson,1948
The Great Divorce,C.S. Lewis,1945
The Pagan Lord,Bernard Cornwell,2013
Dear Daughter,Elizabeth Little,2014
Glimmerglass,Jenna Black,2010
Rescue,Anita Shreve,2010
The Replacement,Brenna Yovanoff,2010
Winter,Marissa Meyer,2015
Goddess,Josephine Angelini,2013
The Hungry Tide,Amitav Ghosh,2004
To Challenge a Dragon,G.A. Aiken,2004
Effortless,S.C. Stephens,2011
Northern Lights,Nora Roberts,2004
The Watchman,Robert Crais,2007
The Paris Wife,Paula McLain,2011
Half a King,Joe Abercrombie,2014
The King of Torts,John Grisham,2003
The Terror,Dan Simmons,2007
Mad Dogs,Robert Muchamore,2007
Haunted,Kelley Armstrong,2005
Unaccustomed Earth,Jhumpa Lahiri,2008
Freedom,Jonathan Franzen,2010
Sorceress of Darshiva,David Eddings,1989
Boundless,Cynthia Hand,2013
So B. It,Sarah Weeks,2004
Lords and Ladies,Terry Pratchett,1992
Sometimes a Great Notion,Ken Kesey,1964
Whiskey Beach,Nora Roberts,2013
Under The Net,Iris Murdoch,1954
Big Nate on a Roll,Lincoln Peirce,2009
The Missing Piece,Shel Silverstein,1976
The Lovely Bones,Alice Sebold,2002
Girlfriend in a Coma,Douglas Coupland,1998
Hornet Flight,Ken Follett,2002
The Rose Garden,Susanna Kearsley,2011
The Black house,Peter  May,2009
Dead as a Doornail ,Charlaine Harris,2005
The Illustrated Man,Ray Bradbury,1951
The Defector,Daniel Silva,2009
Eating Animals,Jonathan Safran Foer,2009
The Paying Guests,Sarah Waters,2014
Blood Rites,Jim Butcher,2004
Fear,Michael  Grant,2012
I Hunt Killers,Barry Lyga,2012
Sunset,Erin Hunter,2006
A Drink Before the War,Dennis Lehane,1994
Green Rider,Kristen Britain,1998
The Atonement Child,Francine Rivers,1997
Anne of Avonlea,L.M. Montgomery,1909
Runaway,Alice Munro,2004
Annie on My Mind,Nancy Garden,1982
Love in the Afternoon,Lisa Kleypas,2010
Women,Charles Bukowski,1978
Doctor Sleep,Stephen King,2013
Magic Hour,Kristin Hannah,2006
Feet of Clay,Terry Pratchett,1996
Incarnate,Jodi Meadows,2012
The Sands of Time,Sidney Sheldon,1988
Gods in Alabama,Joshilyn Jackson,2005
Gentle Rogue,Johanna Lindsey,1990
One True Thing,Anna Quindlen,1994
Chasing Perfect,Susan Mallery,2010
Dark Reunion,L.J. Smith,1991
White,Ted Dekker,2004
Less Than Zero,Bret Easton Ellis,1985
Trickster's Queen,Tamora Pierce,2004
Hotel du Lac,Anita Brookner,1984
Forbidden,Tabitha Suzuma,2010
Eileen,Ottessa Moshfegh,2015
Skippyjon Jones,Judy Schachner,2003
Spindle's End,Robin McKinley,2000
Dust,Hugh Howey,2013
The Killing Hour,Lisa Gardner,2003
The Tempest,William Shakespeare,1623
Pigs in Heaven,Barbara Kingsolver,1993
What the Night Knows,Dean Koontz,2010
The Boys from Brazil,Ira Levin,1976
The Lying Game,Sara Shepard,2010
Ramona Forever,Beverly Cleary,1984
The Siren,Kiera Cass,2009
Spider Bones,Kathy Reichs,2010
Beautiful Secret,Christina Lauren,2015
The Forbidden Game,L.J. Smith,1997
Heretics of Dune,Frank Herbert,1984
Rosemary's Baby,Ira Levin,1967
Legion,Brandon Sanderson,2012
Uncommon Criminals,Ally Carter,2011
The Last Colony,John Scalzi,2007
The Truth About Forever,Sarah Dessen,2004
The Gathering,Anne Enright,2007
An Abundance of Katherines,John Green,2006
Wildwood Dancing,Juliet Marillier,2007
The Moviegoer,Walker Percy,1961
The Things They Carried,Tim O'Brien,1990
Ungifted,Gordon Korman,2012
Replay,Ken Grimwood,1986
Seeing Redd,Frank Beddor,2007
A Mercy,Toni Morrison,2008
Breathe,Sarah Crossan,2012
Habibi,Craig Thompson,2011
Animalia,Graeme Base,1986
Three Day Road,Joseph Boyden,2005
Nights in Rodanthe,Nicholas Sparks,2002
Hiroshima,John Hersey,1946
Perfect Scoundrels,Ally Carter,2013
Anna Dressed in Blood,Kendare Blake,2011
Half-Blood,Jennifer L. Armentrout,2011
Blood Magick,Nora Roberts,2014
Girl Waits with Gun,Amy  Stewart,2015
Games People Play,Eric Berne,1964
These things hidden,Heather Gudenkauf,2011
Before we met,Lucie Whitehouse,2014
Pathfinder,Orson Scott Card,2010
Dances with Wolves,Michael Blake,1988
A Modest Proposal,Jonathan Swift,1729
Deadlocked,Charlaine Harris,2012
I Will Teach You To Be Rich,Ramit Sethi,2009
One Hundred Names,Cecelia Ahern,2012
The Diamond Age,Neal Stephenson,1995
Cabin Fever,Jeff Kinney,2010
Pushing the Limits,Katie McGarry,2012
A Countess Below Stairs,Eva Ibbotson,1981
All Around the Town,Mary Higgins Clark,1992
Those Who Save Us,Jenna Blum,2004
Perfect Match,Jodi Picoult,2002
The Bourbon Kings,J.R. Ward,2015
Freckle Juice,Judy Blume,1978
La tregua,Mario Benedetti,1960
The Night Angel Trilogy,Brent Weeks,2009
The Last Kingdom,Bernard Cornwell,2004
The Andromeda Strain,Michael Crichton,1969
Wait for Me,Elisabeth Naughton,2011
Promise of Blood,Brian  McClellan,2013
To Kill a Mockingbird,Harper Lee,1960
Be Here Now,"Ram Dass, Richard Alpert",1971
The Lion,Nelson DeMille,2010
Ironweed,William  Kennedy,1983
The Lollipop Shoes,Joanne Harris,2007
What The Dead Know,Laura Lippman,2007
The Rise of Nine,Pittacus Lore,2012
Prince Lestat,Anne Rice,2014
The Farm,Tom Rob Smith,2014
City of Ashes,Cassandra Clare,2008
The Shock of the New,Robert Hughes,1980
The River,Gary Paulsen,1991
Royal Assassin,Robin Hobb,1996
Sea Glass,Anita Shreve,2002
Eyes of the Dragon,Stephen King,1987
The Marriage Plot,Jeffrey Eugenides,2011
